components,l1_hlt_mode_stripped,l1_key,duration,l1_triggers_counter,hlt_physics_throughput,init_lumi,last_update,recorded_lumi,delivered_lumi,energy,end_lumi,hlt_physics_rate,fill_number,l1_hlt_mode,end_time,trigger_mode,l1_key_stripped,fill_type_party2,fill_type_party1,initial_prescale_index,sequence,start_time,hlt_physics_size,fill_type_runtime,hlt_key,last_lumisection_number,l1_rate,l1_menu,run_number,stable_beam,hlt_physics_counter,Fill location
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'GEM', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",cosmics2018/v121,l1_trg_cosmics2018/v73,2787,1763252.0,0.01454922,0.0,2018-05-20T16:05:51Z,0.0,0.0,0.0,0.0,159.373,6708.0,cosmics2018,2018-05-20T15:03:04Z,l1_hlt_cosmics2018/v121,cosmics2018/v73,PROTON,PROTON,0.0,GLOBAL-RUN,2018-05-20T14:16:37Z,40.019,COSMICS,/cdaq/cosmic/commissioning2018/CRAFT/v1.3/HLT/V1,118.0,641.048,L1Menu_Collisions2018_v1_0_0,316642,False,438377.0,(2/9)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'GEM', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRG']",cosmics2018/v121,l1_trg_cosmics2018/v73,860,543158.0,0.01157845,0.0,2018-05-20T16:21:19Z,0.0,0.0,0.0,0.0,182.322,6708.0,cosmics2018,2018-05-20T15:18:32Z,l1_hlt_cosmics2018/v121,cosmics2018/v73,PROTON,PROTON,0.0,GLOBAL-RUN,2018-05-20T15:04:12Z,9.446,COSMICS,/cdaq/cosmic/commissioning2018/CRAFT/v1.3/HLT/V1,35.0,665.758,L1Menu_Collisions2018_v1_0_0,316645,False,148750.0,(3/9)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'GEM', 'HCAL', 'RPC', 'SCAL', 'TCDS', 'TRG']",cosmics2018/v121,l1_trg_cosmics2018/v73,2916,1913076.0,0.01122033,0.0,2018-05-20T16:56:16Z,0.0,0.0,0.0,0.0,181.954,6708.0,cosmics2018,2018-05-20T16:08:14Z,l1_hlt_cosmics2018/v121,cosmics2018/v73,PROTON,PROTON,0.0,GLOBAL-RUN,2018-05-20T15:19:38Z,32.171,COSMICS,/cdaq/cosmic/commissioning2018/CRAFT/v1.3/HLT/V1,123.0,667.245,L1Menu_Collisions2018_v1_0_0,316646,False,521694.0,(4/9)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'GEM', 'HCAL', 'RPC', 'SCAL', 'TCDS', 'TRG']",cosmics2018/v121,l1_trg_cosmics2018/v73,361,216091.0,0.01049685,0.0,2018-05-20T17:19:39Z,0.0,0.0,0.0,0.0,179.724,6708.0,cosmics2018,2018-05-20T16:15:21Z,l1_hlt_cosmics2018/v121,cosmics2018/v73,PROTON,PROTON,0.0,GLOBAL-RUN,2018-05-20T16:09:20Z,3.426,COSMICS,/cdaq/cosmic/commissioning2018/CRAFT/v1.3/HLT/V1,14.0,662.166,L1Menu_Collisions2018_v1_0_0,316647,False,58652.0,(5/9)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'GEM', 'HCAL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",cosmics2018/v121,l1_trg_cosmics2018/v73,1148,739378.0,0.01689553,0.0,2018-05-20T17:52:06Z,0.0,0.0,0.0,0.0,178.389,6708.0,cosmics2018,2018-05-20T16:37:12Z,l1_hlt_cosmics2018/v121,cosmics2018/v73,PROTON,PROTON,0.0,GLOBAL-RUN,2018-05-20T16:18:04Z,18.904,COSMICS,/cdaq/cosmic/commissioning2018/CRAFT/v1.3/HLT/V1,48.0,660.82,L1Menu_Collisions2018_v1_0_0,316649,False,199599.0,(6/9)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'GEM', 'HCAL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",cosmics2018/v121,l1_trg_cosmics2018/v73,581,349403.0,0.0171868,0.0,2018-05-20T18:06:53Z,0.0,0.0,0.0,0.0,175.792,6708.0,cosmics2018,2018-05-20T17:00:07Z,l1_hlt_cosmics2018/v121,cosmics2018/v73,PROTON,PROTON,0.0,GLOBAL-RUN,2018-05-20T16:50:26Z,9.215,COSMICS,/cdaq/cosmic/commissioning2018/CRAFT/v1.3/HLT/V1,23.0,651.714,L1Menu_Collisions2018_v1_0_0,316653,False,94249.0,(7/9)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'GEM', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",cosmics2018/v121,l1_trg_cosmics2018/v73,263,111503.0,0.01286602,0.0,2018-05-20T18:17:51Z,0.0,0.0,0.0,0.0,129.311,6708.0,cosmics2018,2018-05-20T17:09:44Z,l1_hlt_cosmics2018/v121,cosmics2018/v73,PROTON,PROTON,0.0,GLOBAL-RUN,2018-05-20T17:05:21Z,2.999,COSMICS,/cdaq/cosmic/commissioning2018/CRAFT/v1.3/HLT/V1,10.0,478.349,L1Menu_Collisions2018_v1_0_0,316654,False,30143.0,(8/9)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'GEM', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",cosmics2018/v121,l1_trg_cosmics2018/v73,4604,2761410.0,0.01259929,0.0,2018-05-20T19:46:33Z,0.0,0.0,0.0,0.0,141.658,6708.0,cosmics2018,2018-05-20T18:32:54Z,l1_hlt_cosmics2018/v121,cosmics2018/v73,PROTON,PROTON,0.0,GLOBAL-RUN,2018-05-20T17:16:10Z,56.096,COSMICS,/cdaq/cosmic/commissioning2018/CRAFT/v1.3/HLT/V1,196.0,620.234,L1Menu_Collisions2018_v1_0_0,316655,False,630702.0,(9/9)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'GEM', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",circulating2018/v52,l1_trg_circulating2018/v29,75,96.0,,0.0,2018-05-20T19:55:05Z,0.0,0.0,6499.0,0.0,,6709.0,circulating2018,2018-05-20T18:46:24Z,l1_hlt_circulating2018/v52,circulating2018/v29,PROTON,PROTON,2.0,GLOBAL-RUN,2018-05-20T18:45:09Z,,PROTONS,/cdaq/special/Circulating2018/v1.0.4/HLT/V1,2.0,4.118,L1Menu_Collisions2018_v1_0_0,316657,False,,(1/6)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'GEM', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",circulating2018/v52,l1_trg_circulating2018/v29,1864,2091516.0,0.00557927,1.812537,2018-05-20T21:05:13Z,0.0,4.817459,6499.0,1.023097,76.926,6709.0,circulating2018,2018-05-20T19:24:27Z,l1_hlt_circulating2018/v52,circulating2018/v29,PROTON,PROTON,2.0,GLOBAL-RUN,2018-05-20T18:53:23Z,10.014,PROTONS,/cdaq/special/Circulating2018/v1.0.4/HLT/V1,78.0,1165.276,L1Menu_Collisions2018_v1_0_0,316658,False,138075.0,(2/6)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",collisions2018/v125,l1_trg_collisions2018/v21,315,17543.0,0.00389222,0.4849,2018-05-20T21:13:16Z,0.004815,6.792008,6499.0,1.847603,2.086,6709.0,collisions2018,2018-05-20T20:09:02Z,l1_hlt_collisions2018/v125,collisions2018/v21,PROTON,PROTON,2.0,GLOBAL-RUN,2018-05-20T20:03:47Z,0.726,PROTONS,/cdaq/physics/Run2018/2e34/v2.1.3/HLT/V1,13.0,83.622,L1Menu_Collisions2018_v1_0_0,316664,True,389.0,(3/6)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",collisions2018/v125,l1_trg_collisions2018/v21,5771,322854130.0,1.22648974,1.84429,2018-05-20T22:52:21Z,94.905251,100.944838,6499.0,1.571727,1242.152,6709.0,collisions2018,2018-05-20T21:48:07Z,l1_hlt_collisions2018/v125,collisions2018/v21,PROTON,PROTON,2.0,GLOBAL-RUN,2018-05-20T20:11:56Z,7033.135,PROTONS,/cdaq/physics/Run2018/2e34/v2.1.3/HLT/V1,247.0,56302.684,L1Menu_Collisions2018_v1_0_0,316665,True,7122946.0,(4/6)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",collisions2018/v125,l1_trg_collisions2018/v21,22889,1391742873.0,0.74240545,1.570682,2018-05-21T01:07:29Z,268.785148,281.075281,6499.0,0.951838,950.529,6709.0,collisions2018,2018-05-21T04:12:23Z,l1_hlt_collisions2018/v125,collisions2018/v21,PROTON,PROTON,2.0,GLOBAL-RUN,2018-05-20T21:50:54Z,16890.437,PROTONS,/cdaq/physics/Run2018/2e34/v2.1.3/HLT/V1,981.0,61174.086,L1Menu_Collisions2018_v1_0_0,316666,True,21625439.0,(5/6)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",collisions2018/v125,l1_trg_collisions2018/v21,4803,292669150.0,0.44425747,0.949965,2018-05-21T07:44:26Z,40.621875,42.030156,6499.0,0.920278,701.507,6709.0,collisions2018,2018-05-21T05:34:44Z,l1_hlt_collisions2018/v125,collisions2018/v21,PROTON,PROTON,7.0,GLOBAL-RUN,2018-05-21T04:14:41Z,2112.588,PROTONS,/cdaq/physics/Run2018/2e34/v2.1.3/HLT/V1,204.0,61546.715,L1Menu_Collisions2018_v1_0_0,316667,True,3335892.0,(6/6)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'GEM', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",cosmics2018/v121,l1_trg_cosmics2018/v73,3708,2275036.0,0.00898644,0.0,2018-05-21T08:47:27Z,0.0,0.0,0.0,0.0,136.662,6710.0,cosmics2018,2018-05-21T07:44:51Z,l1_hlt_cosmics2018/v121,cosmics2018/v73,PROTON,PROTON,0.0,GLOBAL-RUN,2018-05-21T06:43:03Z,33.097,COSMICS,/cdaq/cosmic/commissioning2018/CRAFT/v1.3/HLT/V1,158.0,617.717,L1Menu_Collisions2018_v1_0_0,316668,False,503331.0,(1/14)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'GEM', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRG']",cosmics2018/v121,l1_trg_cosmics2018/v73,353,195314.0,0.00439363,0.0,2018-05-21T08:52:50Z,0.0,0.0,0.0,0.0,131.385,6710.0,cosmics2018,2018-05-21T07:51:52Z,l1_hlt_cosmics2018/v121,cosmics2018/v73,PROTON,PROTON,0.0,GLOBAL-RUN,2018-05-21T07:45:59Z,1.434,COSMICS,/cdaq/cosmic/commissioning2018/CRAFT/v1.3/HLT/V1,14.0,598.499,L1Menu_Collisions2018_v1_0_0,316674,False,42877.0,(2/14)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'GEM', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",cosmics2018/v121,l1_trg_cosmics2018/v73,738,432072.0,0.0103969,0.0,2018-05-21T09:09:30Z,0.0,0.0,0.0,0.0,134.967,6710.0,cosmics2018,2018-05-21T08:07:08Z,l1_hlt_cosmics2018/v121,cosmics2018/v73,PROTON,PROTON,0.0,GLOBAL-RUN,2018-05-21T07:54:50Z,7.271,COSMICS,/cdaq/cosmic/commissioning2018/CRAFT/v1.3/HLT/V1,30.0,617.864,L1Menu_Collisions2018_v1_0_0,316676,False,94384.0,(3/14)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'GEM', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRG']",cosmics2018/v121,l1_trg_cosmics2018/v73,516,297814.0,0.00442147,0.0,2018-05-21T09:21:38Z,0.0,0.0,0.0,0.0,132.369,6710.0,cosmics2018,2018-05-21T08:16:48Z,l1_hlt_cosmics2018/v121,cosmics2018/v73,PROTON,PROTON,0.0,GLOBAL-RUN,2018-05-21T08:08:12Z,2.164,COSMICS,/cdaq/cosmic/commissioning2018/CRAFT/v1.3/HLT/V1,21.0,608.393,L1Menu_Collisions2018_v1_0_0,316678,False,64797.0,(4/14)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'GEM', 'RPC', 'SCAL', 'TCDS', 'TRG']",cosmics2018/v122,l1_trg_cosmics2018/v74,450,256057.0,0.00414989,0.0,2018-05-21T09:30:35Z,0.0,0.0,0.0,0.0,131.949,6710.0,cosmics2018,2018-05-21T08:27:45Z,l1_hlt_cosmics2018/v122,cosmics2018/v74,PROTON,PROTON,0.0,GLOBAL-RUN,2018-05-21T08:20:15Z,1.741,COSMICS,/cdaq/cosmic/commissioning2018/CRAFT/v1.3/HLT/V1,18.0,610.27,L1Menu_Collisions2018_v1_0_0,316683,False,55364.0,(5/14)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'GEM', 'RPC', 'SCAL', 'TCDS', 'TRG']",cosmics2018/v122,l1_trg_cosmics2018/v74,64,4494.0,0.00118926,0.0,2018-05-21T09:35:55Z,0.0,0.0,0.0,0.0,41.87,6710.0,cosmics2018,2018-05-21T08:29:50Z,l1_hlt_cosmics2018/v122,cosmics2018/v74,PROTON,PROTON,,GLOBAL-RUN,2018-05-21T08:28:46Z,0.028,COSMICS,/cdaq/cosmic/commissioning2018/CRAFT/v1.3/HLT/V1,1.0,192.793,L1Menu_Collisions2018_v1_0_0,316685,False,976.0,(6/14)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'GEM', 'HCAL', 'RPC', 'SCAL', 'TCDS', 'TRG']",cosmics2018/v122,l1_trg_cosmics2018/v74,1582,1067572.0,0.01183328,0.0,2018-05-21T10:04:48Z,0.0,0.0,0.0,0.0,202.031,6710.0,cosmics2018,2018-05-21T09:00:38Z,l1_hlt_cosmics2018/v122,cosmics2018/v74,PROTON,PROTON,0.0,GLOBAL-RUN,2018-05-21T08:34:16Z,18.481,COSMICS,/cdaq/cosmic/commissioning2018/CRAFT/v1.3/HLT/V1,67.0,683.566,L1Menu_Collisions2018_v1_0_0,316686,False,315532.0,(7/14)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'GEM', 'HCAL', 'RPC', 'SCAL', 'TCDS', 'TRG']",cosmics2018/v122,l1_trg_cosmics2018/v74,1748,1106338.0,0.00837123,0.0,2018-05-21T10:55:33Z,0.0,0.0,0.0,0.0,158.895,6710.0,cosmics2018,2018-05-21T09:32:24Z,l1_hlt_cosmics2018/v122,cosmics2018/v74,PROTON,PROTON,0.0,GLOBAL-RUN,2018-05-21T09:03:16Z,14.44,COSMICS,/cdaq/cosmic/commissioning2018/CRAFT/v1.3/HLT/V1,74.0,641.378,L1Menu_Collisions2018_v1_0_0,316688,False,274090.0,(8/14)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'GEM', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",circulating2018/v53,l1_trg_circulating2018/v30,1709,745667.0,0.00350175,0.0,2018-05-21T11:25:21Z,0.0,0.0,6499.0,0.0,55.411,6710.0,circulating2018,2018-05-21T10:22:32Z,l1_hlt_circulating2018/v53,circulating2018/v30,PROTON,PROTON,2.0,GLOBAL-RUN,2018-05-21T09:54:03Z,4.979,PROTONS,/cdaq/special/Circulating2018/v1.0.4/HLT/V1,72.0,515.954,L1Menu_Collisions2018_v1_0_0,316693,False,78791.0,(9/14)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'GEM', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",circulating2018/v53,l1_trg_circulating2018/v30,1065,879626.0,0.00419164,0.0,2018-05-21T11:47:30Z,0.0,0.0,6499.0,0.0,66.25,6710.0,circulating2018,2018-05-21T10:41:36Z,l1_hlt_circulating2018/v53,circulating2018/v30,PROTON,PROTON,2.0,GLOBAL-RUN,2018-05-21T10:23:51Z,4.299,PROTONS,/cdaq/special/Circulating2018/v1.0.4/HLT/V1,44.0,857.637,L1Menu_Collisions2018_v1_0_0,316696,False,67950.0,(10/14)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'GEM', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",circulating2018/v53,l1_trg_circulating2018/v30,2020,2901708.0,0.01413166,0.0,2018-05-21T12:28:37Z,0.0,0.0,6499.0,0.0,192.096,6710.0,circulating2018,2018-05-21T11:19:44Z,l1_hlt_circulating2018/v53,circulating2018/v30,PROTON,PROTON,2.0,GLOBAL-RUN,2018-05-21T10:46:04Z,27.671,PROTONS,/cdaq/special/Circulating2018/v1.0.4/HLT/V1,86.0,1481.947,L1Menu_Collisions2018_v1_0_0,316699,False,376139.0,(11/14)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",collisions2018/v126,l1_trg_collisions2018/v22,9277,494028137.0,1.0743766,1.826789,2018-05-21T15:13:21Z,124.589344,142.168719,6499.0,1.485893,1147.284,6710.0,collisions2018,2018-05-21T14:01:53Z,l1_hlt_collisions2018/v126,collisions2018/v22,PROTON,PROTON,2.0,GLOBAL-RUN,2018-05-21T11:27:16Z,9692.089,PROTONS,/cdaq/physics/Run2018/2e34/v2.1.3/HLT/V1,397.0,54764.477,L1Menu_Collisions2018_v1_0_0,316700,True,10349792.0,(12/14)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",collisions2018/v126,l1_trg_collisions2018/v22,11202,688791281.0,0.80923145,1.481068,2018-05-21T17:00:54Z,138.472273,146.558625,6499.0,1.132622,1000.714,6710.0,collisions2018,2018-05-21T17:18:31Z,l1_hlt_collisions2018/v126,collisions2018/v22,PROTON,PROTON,4.0,GLOBAL-RUN,2018-05-21T14:11:49Z,8941.307,PROTONS,/cdaq/physics/Run2018/2e34/v2.1.3/HLT/V1,479.0,62340.07,L1Menu_Collisions2018_v1_0_0,316701,True,11057025.0,(13/14)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",collisions2018/v126,l1_trg_collisions2018/v22,9498,579537779.0,0.54396539,1.135628,2018-05-21T21:17:16Z,91.933156,94.755219,6499.0,0.971357,785.338,6710.0,collisions2018,2018-05-21T19:58:57Z,l1_hlt_collisions2018/v126,collisions2018/v22,PROTON,PROTON,6.0,GLOBAL-RUN,2018-05-21T17:20:39Z,5148.103,PROTONS,/cdaq/physics/Run2018/2e34/v2.1.3/HLT/V1,406.0,61236.977,L1Menu_Collisions2018_v1_0_0,316702,True,7432464.0,(14/14)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'GEM', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",cosmics2018/v122,l1_trg_cosmics2018/v74,157,768.0,0.00074249,0.0,2018-05-21T21:22:35Z,0.0,0.0,0.0,0.0,7.379,6711.0,cosmics2018,2018-05-21T20:18:11Z,l1_hlt_cosmics2018/v122,cosmics2018/v74,PROTON,PROTON,0.0,GLOBAL-RUN,2018-05-21T20:15:34Z,0.017,COSMICS,/cdaq/cosmic/commissioning2018/CRAFT/v1.3/HLT/V1,5.0,16.474,L1Menu_Collisions2018_v1_0_0,316704,False,172.0,(1/17)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'GEM', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",cosmics2018/v122,l1_trg_cosmics2018/v74,611,398225.0,0.02235731,0.0,2018-05-21T21:35:12Z,0.0,0.0,0.0,0.0,232.078,6711.0,cosmics2018,2018-05-21T20:31:05Z,l1_hlt_cosmics2018/v122,cosmics2018/v74,PROTON,PROTON,0.0,GLOBAL-RUN,2018-05-21T20:20:54Z,13.029,COSMICS,/cdaq/cosmic/commissioning2018/CRAFT/v1.3/HLT/V1,25.0,684.162,L1Menu_Collisions2018_v1_0_0,316705,False,135246.0,(2/17)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'GEM', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",cosmics2018/v122,l1_trg_cosmics2018/v74,1866,1325918.0,0.02255436,0.0,2018-05-21T22:09:42Z,0.0,0.0,0.0,0.0,236.791,6711.0,cosmics2018,2018-05-21T21:04:51Z,l1_hlt_cosmics2018/v122,cosmics2018/v74,PROTON,PROTON,0.0,GLOBAL-RUN,2018-05-21T20:33:45Z,41.534,COSMICS,/cdaq/cosmic/commissioning2018/CRAFT/v1.3/HLT/V1,79.0,720.025,L1Menu_Collisions2018_v1_0_0,316706,False,436055.0,(3/17)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'GEM', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",cosmics2018/v122,l1_trg_cosmics2018/v74,5990,4150827.0,0.02024343,0.0,2018-05-22T00:00:45Z,0.0,0.0,0.0,0.0,213.355,6711.0,cosmics2018,2018-05-21T22:48:03Z,l1_hlt_cosmics2018/v122,cosmics2018/v74,PROTON,PROTON,0.0,GLOBAL-RUN,2018-05-21T21:08:13Z,120.802,COSMICS,/cdaq/cosmic/commissioning2018/CRAFT/v1.3/HLT/V1,256.0,695.589,L1Menu_Collisions2018_v1_0_0,316707,False,1273190.0,(4/17)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'GEM', 'HCAL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",circulating2018/v53,l1_trg_circulating2018/v30,1917,1066308.0,0.00528966,0.0,2018-05-22T00:40:27Z,0.0,0.0,0.0,0.0,74.373,6711.0,circulating2018,2018-05-21T23:31:20Z,l1_hlt_circulating2018/v53,circulating2018/v30,PROTON,PROTON,2.0,GLOBAL-RUN,2018-05-21T22:59:23Z,9.988,PROTONS,/cdaq/special/Circulating2018/v1.0.4/HLT/V1,81.0,564.749,L1Menu_Collisions2018_v1_0_0,316709,False,140427.0,(5/17)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'GEM', 'HCAL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",circulating2018/v53,l1_trg_circulating2018/v30,147,47231.0,,0.0,2018-05-22T00:54:26Z,0.0,0.0,0.0,0.0,,6711.0,circulating2018,2018-05-21T23:41:30Z,l1_hlt_circulating2018/v53,circulating2018/v30,PROTON,PROTON,2.0,GLOBAL-RUN,2018-05-21T23:39:03Z,,PROTONS,/cdaq/special/Circulating2018/v1.0.4/HLT/V1,5.0,506.553,L1Menu_Collisions2018_v1_0_0,316710,False,,(6/17)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'GEM', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",circulating2018/v53,l1_trg_circulating2018/v30,2554,2635206.0,0.00661217,0.0,2018-05-22T01:32:14Z,0.0,0.0,6499.0,0.0,89.723,6711.0,circulating2018,2018-05-22T00:35:03Z,l1_hlt_circulating2018/v53,circulating2018/v30,PROTON,PROTON,2.0,GLOBAL-RUN,2018-05-21T23:52:29Z,16.184,PROTONS,/cdaq/special/Circulating2018/v1.0.4/HLT/V1,108.0,1076.672,L1Menu_Collisions2018_v1_0_0,316713,False,219606.0,(7/17)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'GEM', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",circulating2018/v53,l1_trg_circulating2018/v30,856,1299093.0,0.02262959,0.0,2018-05-22T01:58:54Z,0.0,0.0,6499.0,0.0,307.273,6711.0,circulating2018,2018-05-22T00:52:03Z,l1_hlt_circulating2018/v53,circulating2018/v30,PROTON,PROTON,2.0,GLOBAL-RUN,2018-05-22T00:37:47Z,18.463,PROTONS,/cdaq/special/Circulating2018/v1.0.4/HLT/V1,35.0,1592.32,L1Menu_Collisions2018_v1_0_0,316714,False,250693.0,(8/17)
"['CSC', 'CTPPS', 'CTPPS_TOT', 'DAQ', 'DCS', 'DQM', 'DT', 'ECAL', 'ES', 'HCAL', 'PIXEL', 'RPC', 'SCAL', 'TCDS', 'TRACKER', 'TRG']",collisions2018/v126,l1_trg_collisions2018/v22,1743,26051983.0,0.28916708,1.718627,2018-05-22T02:31:07Z,5.746712,17.930266,6499.0,1.652106,385.801,6711.0,collisions2018,2018-05-22T01:26:33Z,l1_hlt_collisions2018/v126,collisions2018/v22,PROTON,PROTON,2.0,GLOBAL-RUN,2018-05-22T00:57:30Z,390.955,PROTONS,/cdaq/physics/Run2018/2e34/v2.1.3/HLT/V1,74.0,19269.525,L1Menu_Collisions2018_v1_0_0,316715,True,521604.0,(9/17)
