start_time,last_lumisection_number,rate,run_number,last_lumisection_in_run,first_lumisection_number,dataset_name,cms_active,events
2018-04-26T21:17:02Z,20,54.56789575638164,315257,92,20,ZeroBias,True,1272
2018-04-26T21:17:25Z,21,54.95398935843151,315257,92,21,ZeroBias,True,1281
2018-04-26T21:17:49Z,22,56.627061633980944,315257,92,22,ZeroBias,True,1320
2018-04-26T21:18:12Z,23,54.95398935843151,315257,92,23,ZeroBias,True,1281
2018-04-26T21:18:35Z,24,54.224701443448424,315257,92,24,ZeroBias,True,1264
2018-04-26T21:18:58Z,25,55.511680116947986,315257,92,25,ZeroBias,True,1294
2018-04-26T21:19:22Z,26,53.967305708748505,315257,92,26,ZeroBias,True,1258
2018-04-26T21:19:45Z,27,55.98357229723116,315257,92,27,ZeroBias,True,1305
2018-04-26T21:20:08Z,28,54.524996467264984,315257,92,28,ZeroBias,True,1271
2018-04-26T21:20:32Z,29,52.766125613482245,315257,92,29,ZeroBias,True,1230
2018-04-26T21:20:55Z,30,54.09600357609846,315257,92,30,ZeroBias,True,1261
2018-04-26T21:21:18Z,31,54.82529149108155,315257,92,31,ZeroBias,True,1278
2018-04-26T21:21:42Z,32,56.240968031931075,315257,92,32,ZeroBias,True,1311
2018-04-26T21:22:05Z,33,54.39629859991503,315257,92,33,ZeroBias,True,1268
2018-04-26T21:22:28Z,34,58.08563746394712,315257,92,34,ZeroBias,True,1354
2018-04-26T21:22:52Z,35,56.7557595013309,315257,92,35,ZeroBias,True,1323
2018-04-26T21:23:15Z,36,52.937722769948856,315257,92,36,ZeroBias,True,1234
2018-04-26T21:23:38Z,37,55.34008296048138,315257,92,37,ZeroBias,True,1290
2018-04-26T21:24:02Z,38,52.766125613482245,315257,92,38,ZeroBias,True,1230
2018-04-26T21:24:25Z,39,56.02647158634782,315257,92,39,ZeroBias,True,1306
2018-04-26T21:24:48Z,40,52.68032703524894,315257,92,40,ZeroBias,True,1228
2018-04-26T21:25:11Z,41,55.511680116947986,315257,92,41,ZeroBias,True,1294
2018-04-26T21:25:35Z,42,56.88445736868086,315257,92,42,ZeroBias,True,1326
2018-04-26T21:25:58Z,43,57.27055097073073,315257,92,43,ZeroBias,True,1335
2018-04-26T21:26:21Z,44,55.16848580401477,315257,92,44,ZeroBias,True,1286
2018-04-26T21:26:45Z,45,53.62411139581529,315257,92,45,ZeroBias,True,1250
2018-04-26T21:27:08Z,46,56.45546447751434,315257,92,46,ZeroBias,True,1316
2018-04-26T21:27:31Z,47,55.81197514076455,315257,92,47,ZeroBias,True,1301
2018-04-26T21:27:55Z,48,53.581212106698636,315257,92,48,ZeroBias,True,1249
2018-04-26T21:28:18Z,49,54.95398935843151,315257,92,49,ZeroBias,True,1281
2018-04-26T21:28:41Z,50,55.08268722578146,315257,92,50,ZeroBias,True,1284
2018-04-26T21:29:05Z,51,54.82529149108155,315257,92,51,ZeroBias,True,1278
2018-04-26T21:29:28Z,52,56.54126305574764,315257,92,52,ZeroBias,True,1318
2018-04-26T21:29:51Z,53,57.01315523603082,315257,92,53,ZeroBias,True,1329
2018-04-26T21:30:14Z,54,53.967305708748505,315257,92,54,ZeroBias,True,1258
2018-04-26T21:30:38Z,55,55.511680116947986,315257,92,55,ZeroBias,True,1294
2018-04-26T21:31:01Z,56,54.310500021681726,315257,92,56,ZeroBias,True,1266
2018-04-26T21:31:24Z,57,55.425881538714684,315257,92,57,ZeroBias,True,1292
2018-04-26T21:31:48Z,58,54.56789575638164,315257,92,58,ZeroBias,True,1272
2018-04-26T21:32:11Z,59,24.02360190532525,315257,92,59,ZeroBias,True,560
2018-04-26T21:32:34Z,60,26.12566707204121,315257,92,60,ZeroBias,True,609
2018-04-26T21:32:58Z,61,42.341598358135755,315257,92,61,ZeroBias,True,987
2018-04-26T21:33:21Z,62,56.798658790447554,315257,92,62,ZeroBias,True,1324
2018-04-26T21:33:44Z,63,56.19806874281442,315257,92,63,ZeroBias,True,1310
2018-04-26T21:34:08Z,64,55.039787936664816,315257,92,64,ZeroBias,True,1283
2018-04-26T21:34:31Z,65,55.64037798429794,315257,92,65,ZeroBias,True,1297
2018-04-26T21:34:54Z,66,53.53831281758198,315257,92,66,ZeroBias,True,1248
2018-04-26T21:35:18Z,67,54.99688864754816,315257,92,67,ZeroBias,True,1282
2018-04-26T21:35:41Z,68,55.46878082783134,315257,92,68,ZeroBias,True,1293
2018-04-26T21:36:04Z,69,53.70990997404859,315257,92,69,ZeroBias,True,1252
2018-04-26T21:36:27Z,70,56.88445736868086,315257,92,70,ZeroBias,True,1326
2018-04-26T21:36:51Z,71,54.61079504549829,315257,92,71,ZeroBias,True,1273
2018-04-26T21:37:14Z,72,56.02647158634782,315257,92,72,ZeroBias,True,1306
2018-04-26T21:37:37Z,73,53.667010684931945,315257,92,73,ZeroBias,True,1251
2018-04-26T21:38:01Z,74,55.72617656253125,315257,92,74,ZeroBias,True,1299
2018-04-26T21:38:24Z,75,56.584162344864296,315257,92,75,ZeroBias,True,1319
2018-04-26T21:38:47Z,76,56.36966589928103,315257,92,76,ZeroBias,True,1314
2018-04-26T21:39:11Z,77,54.65369433461494,315257,92,77,ZeroBias,True,1274
2018-04-26T21:39:34Z,78,56.970255946914165,315257,92,78,ZeroBias,True,1328
2018-04-26T21:39:57Z,79,53.581212106698636,315257,92,79,ZeroBias,True,1249
2018-04-26T21:40:21Z,80,56.069370875464465,315257,92,80,ZeroBias,True,1307
2018-04-26T21:40:44Z,81,57.31345025984738,315257,92,81,ZeroBias,True,1336
2018-04-26T21:41:07Z,82,55.597478695181294,315257,92,82,ZeroBias,True,1296
2018-04-26T21:41:30Z,83,51.17885191616611,315257,92,83,ZeroBias,True,1193
2018-04-26T21:41:54Z,84,53.92440641963186,315257,92,84,ZeroBias,True,1257
2018-04-26T21:42:17Z,85,54.696593623731594,315257,92,85,ZeroBias,True,1275
2018-04-26T21:42:40Z,86,53.75280926316525,315257,92,86,ZeroBias,True,1253
2018-04-26T21:43:04Z,87,55.16848580401477,315257,92,87,ZeroBias,True,1286
2018-04-26T21:43:27Z,88,55.211385093131426,315257,92,88,ZeroBias,True,1287
2018-04-26T21:43:50Z,89,34.87712205183826,315257,92,89,ZeroBias,True,813
2018-04-26T21:44:14Z,90,31.788373235439305,315257,92,90,ZeroBias,True,741
2018-04-26T21:44:37Z,91,57.699543861897254,315257,92,91,ZeroBias,True,1345
2018-04-26T21:45:00Z,92,3.9038353096153533,315257,92,92,ZeroBias,True,91
2018-04-26T21:58:20Z,10,54.01020499786516,315259,184,10,ZeroBias,True,1259
2018-04-26T21:58:43Z,11,54.310500021681726,315259,184,11,ZeroBias,True,1266
2018-04-26T21:59:06Z,12,57.18475239249742,315259,184,12,ZeroBias,True,1333
2018-04-26T21:59:30Z,13,56.584162344864296,315259,184,13,ZeroBias,True,1319
2018-04-26T21:59:53Z,14,55.511680116947986,315259,184,14,ZeroBias,True,1294
2018-04-26T22:00:16Z,15,55.597478695181294,315259,184,15,ZeroBias,True,1296
2018-04-26T22:00:40Z,16,57.699543861897254,315259,184,16,ZeroBias,True,1345
2018-04-26T22:01:03Z,17,52.8090249025989,315259,184,17,ZeroBias,True,1231
2018-04-26T22:01:26Z,18,53.36671566111538,315259,184,18,ZeroBias,True,1244
2018-04-26T22:01:50Z,19,53.7957085522819,315259,184,19,ZeroBias,True,1254
2018-04-26T22:02:13Z,20,53.92440641963186,315259,184,20,ZeroBias,True,1257
2018-04-26T22:02:36Z,21,53.109319926415466,315259,184,21,ZeroBias,True,1238
2018-04-26T22:03:00Z,22,54.18180215433177,315259,184,22,ZeroBias,True,1263
2018-04-26T22:03:23Z,23,56.84155807956421,315259,184,23,ZeroBias,True,1325
2018-04-26T22:03:46Z,24,55.89777371899786,315259,184,24,ZeroBias,True,1303
2018-04-26T22:04:09Z,25,53.967305708748505,315259,184,25,ZeroBias,True,1258
2018-04-26T22:04:33Z,26,54.18180215433177,315259,184,26,ZeroBias,True,1263
2018-04-26T22:04:56Z,27,55.85487442988121,315259,184,27,ZeroBias,True,1302
2018-04-26T22:05:19Z,28,58.04273817483047,315259,184,28,ZeroBias,True,1353
2018-04-26T22:05:43Z,29,58.04273817483047,315259,184,29,ZeroBias,True,1353
2018-04-26T22:06:06Z,30,56.28386732104773,315259,184,30,ZeroBias,True,1312
2018-04-26T22:06:29Z,31,56.7557595013309,315259,184,31,ZeroBias,True,1323
2018-04-26T22:06:53Z,32,55.683277273414596,315259,184,32,ZeroBias,True,1298
2018-04-26T22:07:16Z,33,55.211385093131426,315259,184,33,ZeroBias,True,1287
2018-04-26T22:07:39Z,34,55.29718367136473,315259,184,34,ZeroBias,True,1289
2018-04-26T22:08:03Z,35,54.61079504549829,315259,184,35,ZeroBias,True,1273
2018-04-26T22:08:26Z,36,54.39629859991503,315259,184,36,ZeroBias,True,1268
2018-04-26T22:08:49Z,37,55.89777371899786,315259,184,37,ZeroBias,True,1303
2018-04-26T22:09:12Z,38,55.46878082783134,315259,184,38,ZeroBias,True,1293
2018-04-26T22:09:36Z,39,55.12558651489812,315259,184,39,ZeroBias,True,1285
2018-04-26T22:09:59Z,40,54.524996467264984,315259,184,40,ZeroBias,True,1271
2018-04-26T22:10:22Z,41,56.584162344864296,315259,184,41,ZeroBias,True,1319
2018-04-26T22:10:46Z,42,56.412565188397686,315259,184,42,ZeroBias,True,1315
2018-04-26T22:11:09Z,43,57.99983888571382,315259,184,43,ZeroBias,True,1352
2018-04-26T22:11:32Z,44,55.12558651489812,315259,184,44,ZeroBias,True,1285
2018-04-26T22:11:56Z,45,54.73949291284825,315259,184,45,ZeroBias,True,1276
2018-04-26T22:12:19Z,46,53.323816371998724,315259,184,46,ZeroBias,True,1243
2018-04-26T22:12:42Z,47,52.937722769948856,315259,184,47,ZeroBias,True,1234
2018-04-26T22:13:06Z,48,54.82529149108155,315259,184,48,ZeroBias,True,1278
2018-04-26T22:13:29Z,49,52.72322632436559,315259,184,49,ZeroBias,True,1229
2018-04-26T22:13:52Z,50,53.83860784139855,315259,184,50,ZeroBias,True,1255
2018-04-26T22:14:16Z,51,54.61079504549829,315259,184,51,ZeroBias,True,1273
2018-04-26T22:14:39Z,52,53.667010684931945,315259,184,52,ZeroBias,True,1251
2018-04-26T22:15:02Z,53,55.46878082783134,315259,184,53,ZeroBias,True,1293
2018-04-26T22:15:25Z,54,54.524996467264984,315259,184,54,ZeroBias,True,1271
2018-04-26T22:15:49Z,55,55.64037798429794,315259,184,55,ZeroBias,True,1297
2018-04-26T22:16:12Z,56,56.6699609230976,315259,184,56,ZeroBias,True,1321
2018-04-26T22:16:35Z,57,53.967305708748505,315259,184,57,ZeroBias,True,1258
2018-04-26T22:16:59Z,58,55.34008296048138,315259,184,58,ZeroBias,True,1290
2018-04-26T22:17:22Z,59,55.34008296048138,315259,184,59,ZeroBias,True,1290
2018-04-26T22:17:45Z,60,54.61079504549829,315259,184,60,ZeroBias,True,1273
2018-04-26T22:18:09Z,61,54.65369433461494,315259,184,61,ZeroBias,True,1274
2018-04-26T22:18:32Z,62,57.7424431510139,315259,184,62,ZeroBias,True,1346
2018-04-26T22:18:55Z,63,55.08268722578146,315259,184,63,ZeroBias,True,1284
2018-04-26T22:19:19Z,64,54.43919788903168,315259,184,64,ZeroBias,True,1269
2018-04-26T22:19:42Z,65,55.12558651489812,315259,184,65,ZeroBias,True,1285
2018-04-26T22:20:05Z,66,55.55457940606464,315259,184,66,ZeroBias,True,1295
2018-04-26T22:20:28Z,67,55.511680116947986,315259,184,67,ZeroBias,True,1294
2018-04-26T22:20:52Z,68,55.89777371899786,315259,184,68,ZeroBias,True,1303
2018-04-26T22:21:15Z,69,56.71286021221425,315259,184,69,ZeroBias,True,1322
2018-04-26T22:21:38Z,70,54.56789575638164,315259,184,70,ZeroBias,True,1272
2018-04-26T22:22:02Z,71,54.01020499786516,315259,184,71,ZeroBias,True,1259
2018-04-26T22:22:25Z,72,57.44214812719734,315259,184,72,ZeroBias,True,1339
2018-04-26T22:22:48Z,73,54.138902865215115,315259,184,73,ZeroBias,True,1262
2018-04-26T22:23:12Z,74,55.85487442988121,315259,184,74,ZeroBias,True,1302
2018-04-26T22:23:35Z,75,56.6699609230976,315259,184,75,ZeroBias,True,1321
2018-04-26T22:23:58Z,76,56.15516945369777,315259,184,76,ZeroBias,True,1309
2018-04-26T22:24:22Z,77,56.7557595013309,315259,184,77,ZeroBias,True,1323
2018-04-26T22:24:45Z,78,52.55162916789899,315259,184,78,ZeroBias,True,1225
2018-04-26T22:25:08Z,79,57.48504741631399,315259,184,79,ZeroBias,True,1340
2018-04-26T22:25:32Z,80,56.84155807956421,315259,184,80,ZeroBias,True,1325
2018-04-26T22:25:55Z,81,54.053104286981814,315259,184,81,ZeroBias,True,1260
2018-04-26T22:26:18Z,82,54.7823922019649,315259,184,82,ZeroBias,True,1277
2018-04-26T22:26:41Z,83,54.56789575638164,315259,184,83,ZeroBias,True,1272
2018-04-26T22:27:05Z,84,54.91109006931486,315259,184,84,ZeroBias,True,1280
2018-04-26T22:27:28Z,85,55.29718367136473,315259,184,85,ZeroBias,True,1289
2018-04-26T22:27:51Z,86,51.60784480733263,315259,184,86,ZeroBias,True,1203
2018-04-26T22:28:15Z,87,55.039787936664816,315259,184,87,ZeroBias,True,1283
2018-04-26T22:28:38Z,88,56.412565188397686,315259,184,88,ZeroBias,True,1315
2018-04-26T22:29:01Z,89,54.35339931079838,315259,184,89,ZeroBias,True,1267
2018-04-26T22:29:25Z,90,54.73949291284825,315259,184,90,ZeroBias,True,1276
2018-04-26T22:29:48Z,91,53.323816371998724,315259,184,91,ZeroBias,True,1243
2018-04-26T22:30:11Z,92,56.92735665779751,315259,184,92,ZeroBias,True,1327
2018-04-26T22:30:35Z,93,54.868190780198205,315259,184,93,ZeroBias,True,1279
2018-04-26T22:30:58Z,94,56.069370875464465,315259,184,94,ZeroBias,True,1307
2018-04-26T22:31:21Z,95,56.069370875464465,315259,184,95,ZeroBias,True,1307
2018-04-26T22:31:44Z,96,54.99688864754816,315259,184,96,ZeroBias,True,1282
2018-04-26T22:32:08Z,97,55.55457940606464,315259,184,97,ZeroBias,True,1295
2018-04-26T22:32:31Z,98,57.22765168161408,315259,184,98,ZeroBias,True,1334
2018-04-26T22:32:54Z,99,55.98357229723116,315259,184,99,ZeroBias,True,1305
2018-04-26T22:33:18Z,100,55.511680116947986,315259,184,100,ZeroBias,True,1294
2018-04-26T22:33:41Z,101,53.495413528465335,315259,184,101,ZeroBias,True,1247
2018-04-26T22:34:04Z,102,55.511680116947986,315259,184,102,ZeroBias,True,1294
2018-04-26T22:34:28Z,103,56.584162344864296,315259,184,103,ZeroBias,True,1319
2018-04-26T22:34:51Z,104,56.240968031931075,315259,184,104,ZeroBias,True,1311
2018-04-26T22:35:14Z,105,52.55162916789899,315259,184,105,ZeroBias,True,1225
2018-04-26T22:35:38Z,106,56.19806874281442,315259,184,106,ZeroBias,True,1310
2018-04-26T22:36:01Z,107,55.511680116947986,315259,184,107,ZeroBias,True,1294
2018-04-26T22:36:24Z,108,54.56789575638164,315259,184,108,ZeroBias,True,1272
2018-04-26T22:36:48Z,109,55.25428438224807,315259,184,109,ZeroBias,True,1288
2018-04-26T22:37:11Z,110,53.70990997404859,315259,184,110,ZeroBias,True,1252
2018-04-26T22:37:34Z,111,54.91109006931486,315259,184,111,ZeroBias,True,1280
2018-04-26T22:37:57Z,112,54.73949291284825,315259,184,112,ZeroBias,True,1276
2018-04-26T22:38:21Z,113,54.99688864754816,315259,184,113,ZeroBias,True,1282
2018-04-26T22:38:44Z,114,55.85487442988121,315259,184,114,ZeroBias,True,1302
2018-04-26T22:39:07Z,115,57.09895381426412,315259,184,115,ZeroBias,True,1331
2018-04-26T22:39:31Z,116,57.35634954896403,315259,184,116,ZeroBias,True,1337
2018-04-26T22:39:54Z,117,37.83717300088727,315259,184,117,ZeroBias,True,882
2018-04-26T22:40:17Z,118,53.109319926415466,315259,184,118,ZeroBias,True,1238
2018-04-26T22:40:41Z,119,54.09600357609846,315259,184,119,ZeroBias,True,1261
2018-04-26T22:41:04Z,120,56.92735665779751,315259,184,120,ZeroBias,True,1327
2018-04-26T22:41:27Z,121,58.514630355113646,315259,184,121,ZeroBias,True,1364
2018-04-26T22:41:51Z,122,57.5708459945473,315259,184,122,ZeroBias,True,1342
2018-04-26T22:42:14Z,123,54.43919788903168,315259,184,123,ZeroBias,True,1269
2018-04-26T22:42:37Z,124,56.15516945369777,315259,184,124,ZeroBias,True,1309
2018-04-26T22:43:01Z,125,53.7957085522819,315259,184,125,ZeroBias,True,1254
2018-04-26T22:43:24Z,126,53.53831281758198,315259,184,126,ZeroBias,True,1248
2018-04-26T22:43:47Z,127,54.310500021681726,315259,184,127,ZeroBias,True,1266
2018-04-26T22:44:10Z,128,54.138902865215115,315259,184,128,ZeroBias,True,1262
2018-04-26T22:44:34Z,129,56.71286021221425,315259,184,129,ZeroBias,True,1322
2018-04-26T22:44:57Z,130,54.43919788903168,315259,184,130,ZeroBias,True,1269
2018-04-26T22:45:20Z,131,52.55162916789899,315259,184,131,ZeroBias,True,1225
2018-04-26T22:45:44Z,132,54.91109006931486,315259,184,132,ZeroBias,True,1280
2018-04-26T22:46:07Z,133,54.18180215433177,315259,184,133,ZeroBias,True,1263
2018-04-26T22:46:30Z,134,52.07973698761581,315259,184,134,ZeroBias,True,1214
2018-04-26T22:46:54Z,135,55.08268722578146,315259,184,135,ZeroBias,True,1284
2018-04-26T22:47:17Z,136,52.07973698761581,315259,184,136,ZeroBias,True,1214
2018-04-26T22:47:40Z,137,56.240968031931075,315259,184,137,ZeroBias,True,1311
2018-04-26T22:48:04Z,138,56.069370875464465,315259,184,138,ZeroBias,True,1307
2018-04-26T22:48:27Z,139,57.527946705430644,315259,184,139,ZeroBias,True,1341
2018-04-26T22:48:50Z,140,53.8815071305152,315259,184,140,ZeroBias,True,1256
2018-04-26T22:49:13Z,141,54.09600357609846,315259,184,141,ZeroBias,True,1261
2018-04-26T22:49:37Z,142,54.91109006931486,315259,184,142,ZeroBias,True,1280
2018-04-26T22:50:00Z,143,54.82529149108155,315259,184,143,ZeroBias,True,1278
2018-04-26T22:50:23Z,144,57.18475239249742,315259,184,144,ZeroBias,True,1333
2018-04-26T22:50:47Z,145,54.310500021681726,315259,184,145,ZeroBias,True,1266
2018-04-26T22:51:10Z,146,53.19511850464877,315259,184,146,ZeroBias,True,1240
2018-04-26T22:51:33Z,147,55.72617656253125,315259,184,147,ZeroBias,True,1299
2018-04-26T22:51:57Z,148,55.85487442988121,315259,184,148,ZeroBias,True,1302
2018-04-26T22:52:20Z,149,51.8223412529159,315259,184,149,ZeroBias,True,1208
2018-04-26T22:52:43Z,150,36.035402857987876,315259,184,150,ZeroBias,True,840
2018-04-26T22:53:07Z,151,36.249899303571134,315259,184,151,ZeroBias,True,845
2018-04-26T22:53:30Z,152,55.769075851647905,315259,184,152,ZeroBias,True,1300
2018-04-26T22:53:53Z,153,56.54126305574764,315259,184,153,ZeroBias,True,1318
2018-04-26T22:54:17Z,154,54.61079504549829,315259,184,154,ZeroBias,True,1273
2018-04-26T22:54:40Z,155,54.95398935843151,315259,184,155,ZeroBias,True,1281
2018-04-26T22:55:03Z,156,52.46583058966568,315259,184,156,ZeroBias,True,1223
2018-04-26T22:55:26Z,157,56.45546447751434,315259,184,157,ZeroBias,True,1316
2018-04-26T22:55:50Z,158,56.19806874281442,315259,184,158,ZeroBias,True,1310
2018-04-26T22:56:13Z,159,55.64037798429794,315259,184,159,ZeroBias,True,1297
2018-04-26T22:56:36Z,160,58.08563746394712,315259,184,160,ZeroBias,True,1354
2018-04-26T22:57:00Z,161,54.48209717814834,315259,184,161,ZeroBias,True,1270
2018-04-26T22:57:23Z,162,56.19806874281442,315259,184,162,ZeroBias,True,1310
2018-04-26T22:57:46Z,163,52.55162916789899,315259,184,163,ZeroBias,True,1225
2018-04-26T22:58:10Z,164,56.11227016458112,315259,184,164,ZeroBias,True,1308
2018-04-26T22:58:33Z,165,55.12558651489812,315259,184,165,ZeroBias,True,1285
2018-04-26T22:58:56Z,166,56.92735665779751,315259,184,166,ZeroBias,True,1327
2018-04-26T22:59:20Z,167,54.65369433461494,315259,184,167,ZeroBias,True,1274
2018-04-26T22:59:43Z,168,54.053104286981814,315259,184,168,ZeroBias,True,1260
2018-04-26T23:00:06Z,169,54.56789575638164,315259,184,169,ZeroBias,True,1272
2018-04-26T23:00:29Z,170,55.683277273414596,315259,184,170,ZeroBias,True,1298
2018-04-26T23:00:53Z,171,56.88445736868086,315259,184,171,ZeroBias,True,1326
2018-04-26T23:01:16Z,172,56.240968031931075,315259,184,172,ZeroBias,True,1311
2018-04-26T23:01:39Z,173,35.64930925593801,315259,184,173,ZeroBias,True,831
2018-04-26T23:02:03Z,174,25.610875602641382,315259,184,174,ZeroBias,True,597
2018-04-26T23:02:26Z,175,53.53831281758198,315259,184,175,ZeroBias,True,1248
2018-04-26T23:02:49Z,176,54.39629859991503,315259,184,176,ZeroBias,True,1268
2018-04-26T23:03:13Z,177,58.343033198647035,315259,184,177,ZeroBias,True,1360
2018-04-26T23:03:36Z,178,55.511680116947986,315259,184,178,ZeroBias,True,1294
2018-04-26T23:03:59Z,179,54.35339931079838,315259,184,179,ZeroBias,True,1267
2018-04-26T23:04:23Z,180,54.053104286981814,315259,184,180,ZeroBias,True,1260
2018-04-26T23:04:46Z,181,22.565026075359075,315259,184,181,ZeroBias,True,526
2018-04-26T23:05:09Z,182,9.738138629480057,315259,184,182,ZeroBias,True,227
2018-04-26T23:05:33Z,183,5.491109006931485,315259,184,183,ZeroBias,True,128
2018-04-26T23:05:56Z,184,2.059165877599307,315259,184,184,ZeroBias,True,48
2018-04-26T23:21:16Z,11,10.338728677113188,315260,85,11,ZeroBias,True,241
2018-04-26T23:21:40Z,12,10.081332942413274,315260,85,12,ZeroBias,True,235
2018-04-26T23:22:03Z,13,9.909735785946665,315260,85,13,ZeroBias,True,231
2018-04-26T23:22:26Z,14,10.55322512269645,315260,85,14,ZeroBias,True,246
2018-04-26T23:22:50Z,15,9.909735785946665,315260,85,15,ZeroBias,True,231
2018-04-26T23:23:13Z,16,9.352045027430187,315260,85,16,ZeroBias,True,218
2018-04-26T23:23:36Z,17,9.180447870963578,315260,85,17,ZeroBias,True,214
2018-04-26T23:24:00Z,18,9.738138629480057,315260,85,18,ZeroBias,True,227
2018-04-26T23:24:23Z,19,9.094649292730272,315260,85,19,ZeroBias,True,212
2018-04-26T23:24:46Z,20,9.051750003613622,315260,85,20,ZeroBias,True,211
2018-04-26T23:25:09Z,21,9.180447870963578,315260,85,21,ZeroBias,True,214
2018-04-26T23:25:33Z,22,9.952635075063318,315260,85,22,ZeroBias,True,232
2018-04-26T23:25:56Z,23,9.137548581846925,315260,85,23,ZeroBias,True,213
2018-04-26T23:26:19Z,24,10.681922990046406,315260,85,24,ZeroBias,True,249
2018-04-26T23:26:43Z,25,9.738138629480057,315260,85,25,ZeroBias,True,227
2018-04-26T23:27:06Z,26,8.83725355803036,315260,85,26,ZeroBias,True,206
2018-04-26T23:27:29Z,27,9.523642183896795,315260,85,27,ZeroBias,True,222
2018-04-26T23:27:53Z,28,9.78103791859671,315260,85,28,ZeroBias,True,228
2018-04-26T23:28:16Z,29,10.081332942413274,315260,85,29,ZeroBias,True,235
2018-04-26T23:28:39Z,30,10.98221801386297,315260,85,30,ZeroBias,True,256
2018-04-26T23:29:03Z,31,10.424527255346492,315260,85,31,ZeroBias,True,243
2018-04-26T23:29:26Z,32,10.16713152064658,315260,85,32,ZeroBias,True,237
2018-04-26T23:29:49Z,33,9.051750003613622,315260,85,33,ZeroBias,True,211
2018-04-26T23:30:13Z,34,9.437843605663492,315260,85,34,ZeroBias,True,220
2018-04-26T23:30:36Z,35,10.381627966229841,315260,85,35,ZeroBias,True,242
2018-04-26T23:30:59Z,36,9.39494431654684,315260,85,36,ZeroBias,True,219
2018-04-26T23:31:22Z,37,11.196714459446232,315260,85,37,ZeroBias,True,261
2018-04-26T23:31:46Z,38,10.252930098879883,315260,85,38,ZeroBias,True,239
2018-04-26T23:32:09Z,39,9.266246449196881,315260,85,39,ZeroBias,True,216
2018-04-26T23:32:32Z,40,9.652340051246751,315260,85,40,ZeroBias,True,225
2018-04-26T23:32:56Z,41,9.566541473013448,315260,85,41,ZeroBias,True,223
2018-04-26T23:33:19Z,42,10.081332942413274,315260,85,42,ZeroBias,True,235
2018-04-26T23:33:42Z,43,9.695239340363404,315260,85,43,ZeroBias,True,226
2018-04-26T23:34:06Z,44,10.038433653296622,315260,85,44,ZeroBias,True,234
2018-04-26T23:34:29Z,45,10.381627966229841,315260,85,45,ZeroBias,True,242
2018-04-26T23:34:52Z,46,10.424527255346492,315260,85,46,ZeroBias,True,243
2018-04-26T23:35:16Z,47,9.909735785946665,315260,85,47,ZeroBias,True,231
2018-04-26T23:35:39Z,48,9.909735785946665,315260,85,48,ZeroBias,True,231
2018-04-26T23:36:02Z,49,10.252930098879883,315260,85,49,ZeroBias,True,239
2018-04-26T23:36:25Z,50,10.467426544463144,315260,85,50,ZeroBias,True,244
2018-04-26T23:36:49Z,51,10.93931872474632,315260,85,51,ZeroBias,True,255
2018-04-26T23:37:12Z,52,10.681922990046406,315260,85,52,ZeroBias,True,249
2018-04-26T23:37:35Z,53,9.866836496830013,315260,85,53,ZeroBias,True,230
2018-04-26T23:37:59Z,54,10.16713152064658,315260,85,54,ZeroBias,True,237
2018-04-26T23:38:22Z,55,10.338728677113188,315260,85,55,ZeroBias,True,241
2018-04-26T23:38:45Z,56,9.566541473013448,315260,85,56,ZeroBias,True,223
2018-04-26T23:39:09Z,57,9.99553436417997,315260,85,57,ZeroBias,True,233
2018-04-26T23:39:32Z,58,9.480742894780143,315260,85,58,ZeroBias,True,221
2018-04-26T23:39:55Z,59,10.381627966229841,315260,85,59,ZeroBias,True,242
2018-04-26T23:40:19Z,60,8.322462088630534,315260,85,60,ZeroBias,True,194
2018-04-26T23:40:42Z,61,9.652340051246751,315260,85,61,ZeroBias,True,225
2018-04-26T23:41:05Z,62,9.952635075063318,315260,85,62,ZeroBias,True,232
2018-04-26T23:41:29Z,63,10.16713152064658,315260,85,63,ZeroBias,True,237
2018-04-26T23:41:52Z,64,10.810620857396362,315260,85,64,ZeroBias,True,252
2018-04-26T23:42:15Z,65,10.081332942413274,315260,85,65,ZeroBias,True,235
2018-04-26T23:42:38Z,66,10.424527255346492,315260,85,66,ZeroBias,True,243
2018-04-26T23:43:02Z,67,9.523642183896795,315260,85,67,ZeroBias,True,222
2018-04-26T23:43:25Z,68,10.338728677113188,315260,85,68,ZeroBias,True,241
2018-04-26T23:43:48Z,69,5.319511850464877,315260,85,69,ZeroBias,True,124
2018-04-26T23:44:12Z,70,1.5872736973161325,315260,85,70,ZeroBias,True,37
2018-04-26T23:44:35Z,71,9.523642183896795,315260,85,71,ZeroBias,True,222
2018-04-26T23:44:58Z,72,9.39494431654684,315260,85,72,ZeroBias,True,219
2018-04-26T23:45:22Z,73,10.55322512269645,315260,85,73,ZeroBias,True,246
2018-04-26T23:45:45Z,74,10.55322512269645,315260,85,74,ZeroBias,True,246
2018-04-26T23:46:08Z,75,9.952635075063318,315260,85,75,ZeroBias,True,232
2018-04-26T23:46:32Z,76,9.652340051246751,315260,85,76,ZeroBias,True,225
2018-04-26T23:46:55Z,77,9.6094407621301,315260,85,77,ZeroBias,True,224
2018-04-26T23:47:18Z,78,9.652340051246751,315260,85,78,ZeroBias,True,225
2018-04-26T23:47:41Z,79,9.051750003613622,315260,85,79,ZeroBias,True,211
2018-04-26T23:48:05Z,80,8.236663510397229,315260,85,80,ZeroBias,True,192
